Part number;Size;Colour;Barcode;File name;Short description;Long description;RRP;VAT;Trade;Box Qty;Brand;Search 1;Search 2;Cat A;Cat B;Cat C;Year;Item group;Retail group;Product group;Net price 440056;Net price 450141;Net price 411578
"9033001103";XS;Charcoal Plum;"4711291005686";;Embolden 1 XS Charcoal Plum;http://www.giant-bicycles.com/go/?c=UK&axid=9033001;2399;20,00;1199.5;1;Liv;Embolden 1;;Bike;MTB DS;Women's;2024;9033001;;24embolden1;1199,50;1199,50;1199,50
"9033001104";S;Charcoal Plum;"4711291005693";;Embolden 1 S Charcoal Plum;http://www.giant-bicycles.com/go/?c=UK&axid=9033001;2399;20,00;1199.5;1;Liv;Embolden 1;;Bike;MTB DS;Women's;2024;9033001;;24embolden1;1199,50;1199,50;1199,50
"9033002203";XS;Chrysocolla;"4711291026391";;Embolden 2 XS Chrysocolla;http://www.giant-bicycles.com/go/?c=UK&axid=9033002;1999;20,00;999.5;1;Liv;Embolden 2;;Bike;MTB DS;Women's;2024;9033002;;24embolden2;999,50;999,50;999,50
"9033002204";S;Chrysocolla;"4711291026407";;Embolden 2 S Chrysocolla;http://www.giant-bicycles.com/go/?c=UK&axid=9033002;1999;20,00;999.5;1;Liv;Embolden 2;;Bike;MTB DS;Women's;2024;9033002;;24embolden2;999,50;999,50;999,50
"9033003105";M;Charcoal Plum;"4711291005778";;Embolden 29 1 M Charcoal Plum;http://www.giant-bicycles.com/go/?c=UK&axid=9033003;2399;20,00;1199.5;1;Liv;Embolden 29 1;;Bike;MTB DS;Women's;2024;9033003;;24embolden1;1199,50;1199,50;1199,50
"9033003107";L;Charcoal Plum;"4711291005785";;Embolden 29 1 L Charcoal Plum;http://www.giant-bicycles.com/go/?c=UK&axid=9033003;2399;20,00;1199.5;1;Liv;Embolden 29 1;;Bike;MTB DS;Women's;2024;9033003;;24embolden1;1199,50;1199,50;1199,50
"9033004205";M;Chrysocolla;"4711291026445";;Embolden 29 2 M Chrysocolla;http://www.giant-bicycles.com/go/?c=UK&axid=9033004;1999;20,00;999.5;1;Liv;Embolden 29 2;;Bike;MTB DS;Women's;2024;9033004;;24embolden2;999,50;999,50;999,50
"9033004207";L;Chrysocolla;"4711291026452";;Embolden 29 2 L Chrysocolla;http://www.giant-bicycles.com/go/?c=UK&axid=9033004;1999;20,00;999.5;1;Liv;Embolden 29 2;;Bike;MTB DS;Women's;2024;9033004;;24embolden2;999,50;999,50;999,50
"9036001102";XXS;Mechanic Rose;"4711291005846";;EnviLiv Advanced 1 XXS Mechanic Rose;http://www.giant-bicycles.com/go/?c=UK&axid=9036001;4299;20,00;2149.5;1;Liv;EnviLiv Advanced 1;;Bike;Road Drop Bar;Women's;2025;9036001;;;2149,50;2149,50;2149,50
"9036001103";XS;Mechanic Rose;"4711291005853";;EnviLiv Advanced 1 XS Mechanic Rose;http://www.giant-bicycles.com/go/?c=UK&axid=9036001;4299;20,00;2149.5;1;Liv;EnviLiv Advanced 1;;Bike;Road Drop Bar;Women's;2025;9036001;;;2149,50;2149,50;2149,50
"9036001104";S;Mechanic Rose;"4711291005860";;EnviLiv Advanced 1 S Mechanic Rose;http://www.giant-bicycles.com/go/?c=UK&axid=9036001;4299;20,00;2149.5;1;Liv;EnviLiv Advanced 1;;Bike;Road Drop Bar;Women's;2025;9036001;;;2149,50;2149,50;2149,50
"9036001105";M;Mechanic Rose;"4711291005877";;EnviLiv Advanced 1 M Mechanic Rose;http://www.giant-bicycles.com/go/?c=UK&axid=9036001;4299;20,00;2149.5;1;Liv;EnviLiv Advanced 1;;Bike;Road Drop Bar;Women's;2025;9036001;;;2149,50;2149,50;2149,50
"9036002102";XXS;Sangria;"4711291005907";;EnviLiv Advanced 2 XXS Sangria;http://www.giant-bicycles.com/go/?c=UK&axid=9036002;2999;20,00;1399.53;1;Liv;EnviLiv Advanced 2;;Bike;Road Drop Bar;Women's;2024;9036002;;24envilivadv2;1399,53;1399,53;1399,53
"9036002103";XS;Sangria;"4711291005914";;EnviLiv Advanced 2 XS Sangria;http://www.giant-bicycles.com/go/?c=UK&axid=9036002;2999;20,00;1399.53;1;Liv;EnviLiv Advanced 2;;Bike;Road Drop Bar;Women's;2024;9036002;;24envilivadv2;1399,53;1399,53;1399,53
"9036002104";S;Sangria;"4711291005921";;EnviLiv Advanced 2 S Sangria;http://www.giant-bicycles.com/go/?c=UK&axid=9036002;2999;20,00;1399.53;1;Liv;EnviLiv Advanced 2;;Bike;Road Drop Bar;Women's;2024;9036002;;24envilivadv2;1399,53;1399,53;1399,53
"9036002105";M;Sangria;"4711291005938";;EnviLiv Advanced 2 M Sangria;http://www.giant-bicycles.com/go/?c=UK&axid=9036002;2999;20,00;1399.53;1;Liv;EnviLiv Advanced 2;;Bike;Road Drop Bar;Women's;2024;9036002;;24envilivadv2;1399,53;1399,53;1399,53
"9036002107";L;Sangria;"4711291005945";;EnviLiv Advanced 2 L Sangria;http://www.giant-bicycles.com/go/?c=UK&axid=9036002;2999;20,00;1399.53;1;Liv;EnviLiv Advanced 2;;Bike;Road Drop Bar;Women's;2024;9036002;;24envilivadv2;1399,53;1399,53;1399,53
"9036003103";XS;Ocean Twilight;"4711291005976";;EnviLiv Advanced Pro 0 XS Ocean Twilight;http://www.giant-bicycles.com/go/?c=UK&axid=9036003;6299;20,00;5249.17;1;Liv;EnviLiv Advanced Pro 0;;Bike;Road Drop Bar;Women's;2025;9036003;;;3936,88;3149,50;3149,50
"9036003104";S;Ocean Twilight;"4711291005983";;EnviLiv Advanced Pro 0 S Ocean Twilight;http://www.giant-bicycles.com/go/?c=UK&axid=9036003;6299;20,00;5249.17;1;Liv;EnviLiv Advanced Pro 0;;Bike;Road Drop Bar;Women's;2025;9036003;;;3936,88;3149,50;3149,50
"9036003105";M;Ocean Twilight;"4711291005990";;EnviLiv Advanced Pro 0 M Ocean Twilight;http://www.giant-bicycles.com/go/?c=UK&axid=9036003;6299;20,00;5249.17;1;Liv;EnviLiv Advanced Pro 0;;Bike;Road Drop Bar;Women's;2025;9036003;;;3936,88;3149,50;3149,50
"9036005103";XS;Ocean Twilight;"4711291112018";;EnviLiv Advanced Pro 0-AXS XS Ocean Twilight;http://www.giant-bicycles.com/go/?c=UK&axid=9036005;6499;20,00;5415.83;1;Liv;EnviLiv Advanced Pro 0-AXS;;Bike;Road Drop Bar;Women's;2025;9036005;;;4061,87;3249,50;3249,50
"9036005104";S;Ocean Twilight;"4711291112025";;EnviLiv Advanced Pro 0-AXS S Ocean Twilight;http://www.giant-bicycles.com/go/?c=UK&axid=9036005;6499;20,00;5415.83;1;Liv;EnviLiv Advanced Pro 0-AXS;;Bike;Road Drop Bar;Women's;2025;9036005;;;4061,87;3249,50;3249,50
"9036005105";M;Ocean Twilight;"4711291112032";;EnviLiv Advanced Pro 0-AXS M Ocean Twilight;http://www.giant-bicycles.com/go/?c=UK&axid=9036005;6499;20,00;5415.83;1;Liv;EnviLiv Advanced Pro 0-AXS;;Bike;Road Drop Bar;Women's;2025;9036005;;;4061,87;3249,50;3249,50
"9036006103";XS;Mercury;"4711291112131";;EnviLiv Advanced SL XS Mercury;http://www.giant-bicycles.com/go/?c=UK&axid=9036006;11999;20,00;9999.17;1;Liv;EnviLiv Advanced SL;;Bike;Road Drop Bar;Women's;2025;9036006;;;7499,38;5999,50;5999,50
"9036006104";S;Mercury;"4711291112148";;EnviLiv Advanced SL S Mercury;http://www.giant-bicycles.com/go/?c=UK&axid=9036006;11999;20,00;9999.17;1;Liv;EnviLiv Advanced SL;;Bike;Road Drop Bar;Women's;2025;9036006;;;7499,38;5999,50;5999,50
"9036006105";M;Mercury;"4711291112155";;EnviLiv Advanced SL M Mercury;http://www.giant-bicycles.com/go/?c=UK&axid=9036006;11999;20,00;9999.17;1;Liv;EnviLiv Advanced SL;;Bike;Road Drop Bar;Women's;2025;9036006;;;7499,38;5999,50;5999,50
"9037001114";S;Good Gray;"4711291006027";;Escape 0 Disc S Good Gray;http://www.giant-bicycles.com/go/?c=UK&axid=9037001;999;20,00;832.5;1;Giant;Escape 0 Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037001;;24escape0disc;624,38;499,50;499,50
"9037001115";M;Good Gray;"4711291006034";;Escape 0 Disc M Good Gray;http://www.giant-bicycles.com/go/?c=UK&axid=9037001;999;20,00;832.5;1;Giant;Escape 0 Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037001;;24escape0disc;624,38;499,50;499,50
"9037001117";L;Good Gray;"4711291006041";;Escape 0 Disc L Good Gray;http://www.giant-bicycles.com/go/?c=UK&axid=9037001;999;20,00;832.5;1;Giant;Escape 0 Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037001;;24escape0disc;624,38;499,50;499,50
"9037001118";XL;Good Gray;"4711291006058";;Escape 0 Disc XL Good Gray;http://www.giant-bicycles.com/go/?c=UK&axid=9037001;999;20,00;832.5;1;Giant;Escape 0 Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037001;;24escape0disc;624,38;499,50;499,50
"9037003214";S;Sandshell;"4711291075993";;Escape 1 Disc S Sandshell;http://www.giant-bicycles.com/go/?c=UK&axid=9037003;799;20,00;665.83;1;Giant;Escape 1 Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037003;;24escape1disc;499,37;399,50;399,50
"9037003215";M;Sandshell;"4711291076006";;Escape 1 Disc M Sandshell;http://www.giant-bicycles.com/go/?c=UK&axid=9037003;799;20,00;665.83;1;Giant;Escape 1 Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037003;;24escape1disc;499,37;399,50;399,50
"9037003217";L;Sandshell;"4711291076020";;Escape 1 Disc L Sandshell;http://www.giant-bicycles.com/go/?c=UK&axid=9037003;799;20,00;665.83;1;Giant;Escape 1 Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037003;;24escape1disc;499,37;399,50;399,50
"9037003218";XL;Sandshell;"4711291076037";;Escape 1 Disc XL Sandshell;http://www.giant-bicycles.com/go/?c=UK&axid=9037003;799;20,00;665.83;1;Giant;Escape 1 Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037003;;24escape1disc;499,37;399,50;399,50
"9037005114";S;Panther;"4711291006126";;Escape 2 City Disc S Panther;http://www.giant-bicycles.com/go/?c=UK&axid=9037005;699;20,00;582.5;1;Giant;Escape 2 City Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037005;;24escape2citydisc;436,88;349,50;349,50
"9037005115";M;Panther;"4711291006133";;Escape 2 City Disc M Panther;http://www.giant-bicycles.com/go/?c=UK&axid=9037005;699;20,00;582.5;1;Giant;Escape 2 City Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037005;;24escape2citydisc;436,88;349,50;349,50
"9037005117";L;Panther;"4711291006140";;Escape 2 City Disc L Panther;http://www.giant-bicycles.com/go/?c=UK&axid=9037005;699;20,00;582.5;1;Giant;Escape 2 City Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037005;;24escape2citydisc;436,88;349,50;349,50
"9037005118";XL;Panther;"4711291006157";;Escape 2 City Disc XL Panther;http://www.giant-bicycles.com/go/?c=UK&axid=9037005;699;20,00;582.5;1;Giant;Escape 2 City Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037005;;24escape2citydisc;436,88;349,50;349,50
"9037006114";S;Black;"4711291006171";;Escape 2 Disc S Black;http://www.giant-bicycles.com/go/?c=UK&axid=9037006;629;20,00;524.17;1;Giant;Escape 2 Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037006;;24escape2disc;393,13;314,50;314,50
"9037006115";M;Black;"4711291006188";;Escape 2 Disc M Black;http://www.giant-bicycles.com/go/?c=UK&axid=9037006;629;20,00;524.17;1;Giant;Escape 2 Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037006;;24escape2disc;393,13;314,50;314,50
"9037006117";L;Black;"4711291006195";;Escape 2 Disc L Black;http://www.giant-bicycles.com/go/?c=UK&axid=9037006;629;20,00;524.17;1;Giant;Escape 2 Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037006;;24escape2disc;393,13;314,50;314,50
"9037006118";XL;Black;"4711291006201";;Escape 2 Disc XL Black;http://www.giant-bicycles.com/go/?c=UK&axid=9037006;629;20,00;524.17;1;Giant;Escape 2 Disc;;Bike;Comfort Cross/Sport;Men's;2024;9037006;;24escape2disc;393,13;314,50;314,50
"9037007114";S;Cold Iron;"4711291006287";;Escape 3 S Cold Iron;http://www.giant-bicycles.com/go/?c=UK&axid=9037007;499;20,00;261.98;1;Giant;Escape 3;;Bike;Comfort Cross/Sport;Men's;2024;9037007;;24escape3;261,98;261,98;261,98
"9037007115";M;Cold Iron;"4711291006294";;Escape 3 M Cold Iron;http://www.giant-bicycles.com/go/?c=UK&axid=9037007;499;20,00;261.98;1;Giant;Escape 3;;Bike;Comfort Cross/Sport;Men's;2024;9037007;;24escape3;261,98;261,98;261,98
"9037007117";L;Cold Iron;"4711291006300";;Escape 3 L Cold Iron;http://www.giant-bicycles.com/go/?c=UK&axid=9037007;499;20,00;261.98;1;Giant;Escape 3;;Bike;Comfort Cross/Sport;Men's;2024;9037007;;24escape3;261,98;261,98;261,98
"9037007118";XL;Cold Iron;"4711291006317";;Escape 3 XL Cold Iron;http://www.giant-bicycles.com/go/?c=UK&axid=9037007;499;20,00;261.98;1;Giant;Escape 3;;Bike;Comfort Cross/Sport;Men's;2024;9037007;;24escape3;261,98;261,98;261,98
"9040001114";S;Sea Sparkle;"4711291006485";;FastRoad 1 S Sea Sparkle;http://www.giant-bicycles.com/go/?c=UK&axid=9040001;1249;20,00;1040.83;1;Giant;FastRoad 1;;Bike;Road Flat Bar;Men's;2024;9040001;;24fastroad1;780,62;624,50;624,50
"9040001115";M;Sea Sparkle;"4711291006492";;FastRoad 1 M Sea Sparkle;http://www.giant-bicycles.com/go/?c=UK&axid=9040001;1249;20,00;1040.83;1;Giant;FastRoad 1;;Bike;Road Flat Bar;Men's;2024;9040001;;24fastroad1;780,62;624,50;624,50
"9040001116";ML;Sea Sparkle;"4711291006508";;FastRoad 1 ML Sea Sparkle;http://www.giant-bicycles.com/go/?c=UK&axid=9040001;1249;20,00;1040.83;1;Giant;FastRoad 1;;Bike;Road Flat Bar;Men's;2024;9040001;;24fastroad1;780,62;624,50;624,50
"9040001117";L;Sea Sparkle;"4711291006515";;FastRoad 1 L Sea Sparkle;http://www.giant-bicycles.com/go/?c=UK&axid=9040001;1249;20,00;1040.83;1;Giant;FastRoad 1;;Bike;Road Flat Bar;Men's;2024;9040001;;24fastroad1;780,62;624,50;624,50
"9040001118";XL;Sea Sparkle;"4711291006522";;FastRoad 1 XL Sea Sparkle;http://www.giant-bicycles.com/go/?c=UK&axid=9040001;1249;20,00;1040.83;1;Giant;FastRoad 1;;Bike;Road Flat Bar;Men's;2024;9040001;;24fastroad1;780,62;624,50;624,50
"9040002114";S;Charcoal;"4711291006553";;FastRoad 2 S Charcoal;http://www.giant-bicycles.com/go/?c=UK&axid=9040002;1099;20,00;915.83;1;Giant;FastRoad 2;;Bike;Road Flat Bar;Men's;2024;9040002;;24fastroad2;686,87;549,50;549,50
"9040002115";M;Charcoal;"4711291006560";;FastRoad 2 M Charcoal;http://www.giant-bicycles.com/go/?c=UK&axid=9040002;1099;20,00;915.83;1;Giant;FastRoad 2;;Bike;Road Flat Bar;Men's;2024;9040002;;24fastroad2;686,87;549,50;549,50
"9040002116";ML;Charcoal;"4711291006577";;FastRoad 2 ML Charcoal;http://www.giant-bicycles.com/go/?c=UK&axid=9040002;1099;20,00;915.83;1;Giant;FastRoad 2;;Bike;Road Flat Bar;Men's;2024;9040002;;24fastroad2;686,87;549,50;549,50
"9040002117";L;Charcoal;"4711291006584";;FastRoad 2 L Charcoal;http://www.giant-bicycles.com/go/?c=UK&axid=9040002;1099;20,00;915.83;1;Giant;FastRoad 2;;Bike;Road Flat Bar;Men's;2024;9040002;;24fastroad2;686,87;549,50;549,50
"9040002118";XL;Charcoal;"4711291006591";;FastRoad 2 XL Charcoal;http://www.giant-bicycles.com/go/?c=UK&axid=9040002;1099;20,00;915.83;1;Giant;FastRoad 2;;Bike;Road Flat Bar;Men's;2024;9040002;;24fastroad2;686,87;549,50;549,50
"9040004114";S;Black;"4711291006621";;FastRoad Advanced 1 S Black;http://www.giant-bicycles.com/go/?c=UK&axid=9040004;1999;20,00;1665.83;1;Giant;FastRoad Advanced 1;;Bike;Road Flat Bar;Men's;2024;9040004;;24fastroadadv1;1249,37;999,50;999,50
"9040004115";M;Black;"4711291006638";;FastRoad Advanced 1 M Black;http://www.giant-bicycles.com/go/?c=UK&axid=9040004;1999;20,00;1665.83;1;Giant;FastRoad Advanced 1;;Bike;Road Flat Bar;Men's;2024;9040004;;24fastroadadv1;1249,37;999,50;999,50
"9040004116";ML;Black;"4711291006645";;FastRoad Advanced 1 ML Black;http://www.giant-bicycles.com/go/?c=UK&axid=9040004;1999;20,00;1665.83;1;Giant;FastRoad Advanced 1;;Bike;Road Flat Bar;Men's;2024;9040004;;24fastroadadv1;1249,37;999,50;999,50
"9040004117";L;Black;"4711291006652";;FastRoad Advanced 1 L Black;http://www.giant-bicycles.com/go/?c=UK&axid=9040004;1999;20,00;1665.83;1;Giant;FastRoad Advanced 1;;Bike;Road Flat Bar;Men's;2024;9040004;;24fastroadadv1;1249,37;999,50;999,50
"9040004118";XL;Black;"4711291006669";;FastRoad Advanced 1 XL Black;http://www.giant-bicycles.com/go/?c=UK&axid=9040004;1999;20,00;1665.83;1;Giant;FastRoad Advanced 1;;Bike;Road Flat Bar;Men's;2024;9040004;;24fastroadadv1;1249,37;999,50;999,50
"9040005114";S;Helios Orange;"4711291006690";;FastRoad Advanced 2 S Helios Orange;http://www.giant-bicycles.com/go/?c=UK&axid=9040005;1699;20,00;1415.83;1;Giant;FastRoad Advanced 2;;Bike;Road Flat Bar;Men's;2024;9040005;;24fastroadadv2;1061,87;849,50;849,50
"9040005115";M;Helios Orange;"4711291006706";;FastRoad Advanced 2 M Helios Orange;http://www.giant-bicycles.com/go/?c=UK&axid=9040005;1699;20,00;1415.83;1;Giant;FastRoad Advanced 2;;Bike;Road Flat Bar;Men's;2024;9040005;;24fastroadadv2;1061,87;849,50;849,50
"9040005116";ML;Helios Orange;"4711291006713";;FastRoad Advanced 2 ML Helios Orange;http://www.giant-bicycles.com/go/?c=UK&axid=9040005;1699;20,00;1415.83;1;Giant;FastRoad Advanced 2;;Bike;Road Flat Bar;Men's;2024;9040005;;24fastroadadv2;1061,87;849,50;849,50
"9040005117";L;Helios Orange;"4711291006720";;FastRoad Advanced 2 L Helios Orange;http://www.giant-bicycles.com/go/?c=UK&axid=9040005;1699;20,00;1415.83;1;Giant;FastRoad Advanced 2;;Bike;Road Flat Bar;Men's;2024;9040005;;24fastroadadv2;1061,87;849,50;849,50
"9040005118";XL;Helios Orange;"4711291006737";;FastRoad Advanced 2 XL Helios Orange;http://www.giant-bicycles.com/go/?c=UK&axid=9040005;1699;20,00;1415.83;1;Giant;FastRoad Advanced 2;;Bike;Road Flat Bar;Men's;2024;9040005;;24fastroadadv2;1061,87;849,50;849,50
"9041001114";S;Sandshell;"4711291034488";;FastRoad AR 1 S Sandshell;http://www.giant-bicycles.com/go/?c=UK&axid=9041001;1199;20,00;999.17;1;Giant;FastRoad AR 1;;Bike;Road Flat Bar;Men's;2024;9041001;;;749,38;599,50;599,50
"9041001115";M;Sandshell;"4711291034495";;FastRoad AR 1 M Sandshell;http://www.giant-bicycles.com/go/?c=UK&axid=9041001;1199;20,00;999.17;1;Giant;FastRoad AR 1;;Bike;Road Flat Bar;Men's;2024;9041001;;;749,38;599,50;599,50
"9041001116";ML;Sandshell;"4711291034501";;FastRoad AR 1 ML Sandshell;http://www.giant-bicycles.com/go/?c=UK&axid=9041001;1199;20,00;999.17;1;Giant;FastRoad AR 1;;Bike;Road Flat Bar;Men's;2024;9041001;;;749,38;599,50;599,50
"9041001117";L;Sandshell;"4711291034518";;FastRoad AR 1 L Sandshell;http://www.giant-bicycles.com/go/?c=UK&axid=9041001;1199;20,00;999.17;1;Giant;FastRoad AR 1;;Bike;Road Flat Bar;Men's;2024;9041001;;;749,38;599,50;599,50
"9041001118";XL;Sandshell;"4711291034525";;FastRoad AR 1 XL Sandshell;http://www.giant-bicycles.com/go/?c=UK&axid=9041001;1199;20,00;999.17;1;Giant;FastRoad AR 1;;Bike;Road Flat Bar;Men's;2024;9041001;;;749,38;599,50;599,50
"9041002114";S;Panther;"4711291034556";;FastRoad AR 2 S Panther;http://www.giant-bicycles.com/go/?c=UK&axid=9041002;1099;20,00;915.83;1;Giant;FastRoad AR 2;;Bike;Road Flat Bar;Men's;2024;9041002;;;686,87;549,50;549,50
"9041002115";M;Panther;"4711291034563";;FastRoad AR 2 M Panther;http://www.giant-bicycles.com/go/?c=UK&axid=9041002;1099;20,00;915.83;1;Giant;FastRoad AR 2;;Bike;Road Flat Bar;Men's;2024;9041002;;;686,87;549,50;549,50
"9041002116";ML;Panther;"4711291034570";;FastRoad AR 2 ML Panther;http://www.giant-bicycles.com/go/?c=UK&axid=9041002;1099;20,00;915.83;1;Giant;FastRoad AR 2;;Bike;Road Flat Bar;Men's;2024;9041002;;;686,87;549,50;549,50
"9041002117";L;Panther;"4711291034587";;FastRoad AR 2 L Panther;http://www.giant-bicycles.com/go/?c=UK&axid=9041002;1099;20,00;915.83;1;Giant;FastRoad AR 2;;Bike;Road Flat Bar;Men's;2024;9041002;;;686,87;549,50;549,50
"9041002118";XL;Panther;"4711291034594";;FastRoad AR 2 XL Panther;http://www.giant-bicycles.com/go/?c=UK&axid=9041002;1099;20,00;915.83;1;Giant;FastRoad AR 2;;Bike;Road Flat Bar;Men's;2024;9041002;;;686,87;549,50;549,50
"9041003115";M;Dark Iridescent;"4711291034631";;FastRoad AR Advanced 1 M Dark Iridescent;http://www.giant-bicycles.com/go/?c=UK&axid=9041003;1899;20,00;1582.5;1;Giant;FastRoad AR Advanced 1;;Bike;Road Flat Bar;Men's;2024;9041003;;;1186,88;949,50;949,50
"9041003116";ML;Dark Iridescent;"4711291034648";;FastRoad AR Advanced 1 ML Dark Iridescent;http://www.giant-bicycles.com/go/?c=UK&axid=9041003;1899;20,00;1582.5;1;Giant;FastRoad AR Advanced 1;;Bike;Road Flat Bar;Men's;2024;9041003;;;1186,88;949,50;949,50
"9041003117";L;Dark Iridescent;"4711291034655";;FastRoad AR Advanced 1 L Dark Iridescent;http://www.giant-bicycles.com/go/?c=UK&axid=9041003;1899;20,00;1582.5;1;Giant;FastRoad AR Advanced 1;;Bike;Road Flat Bar;Men's;2024;9041003;;;1186,88;949,50;949,50
"9041004115";M;Glacier Silver;"4711291034778";;FastRoad AR Advanced 2 M Glacier Silver;http://www.giant-bicycles.com/go/?c=UK&axid=9041004;1599;20,00;1332.5;1;Giant;FastRoad AR Advanced 2;;Bike;Road Flat Bar;Men's;2024;9041004;;;999,38;799,50;799,50
"9041004116";ML;Glacier Silver;"4711291034785";;FastRoad AR Advanced 2 ML Glacier Silver;http://www.giant-bicycles.com/go/?c=UK&axid=9041004;1599;20,00;1332.5;1;Giant;FastRoad AR Advanced 2;;Bike;Road Flat Bar;Men's;2024;9041004;;;999,38;799,50;799,50
"9041004117";L;Glacier Silver;"4711291034792";;FastRoad AR Advanced 2 L Glacier Silver;http://www.giant-bicycles.com/go/?c=UK&axid=9041004;1599;20,00;1332.5;1;Giant;FastRoad AR Advanced 2;;Bike;Road Flat Bar;Men's;2024;9041004;;;999,38;799,50;799,50
"9041004118";XL;Glacier Silver;"4711291034808";;FastRoad AR Advanced 2 XL Glacier Silver;http://www.giant-bicycles.com/go/?c=UK&axid=9041004;1599;20,00;1332.5;1;Giant;FastRoad AR Advanced 2;;Bike;Road Flat Bar;Men's;2024;9041004;;;999,38;799,50;799,50
"9059004103";XS;Soap Suds;"4711291007994";;Intrigue LT 1 XS Soap Suds;http://www.giant-bicycles.com/go/?c=UK&axid=9059004;2099;20,00;1224.42;1;Liv;Intrigue LT 1;;Bike;MTB DS;Women's;2024;9059004;;24intriguelt1;1224,42;1224,42;1224,42
"9059004104";S;Soap Suds;"4711291008007";;Intrigue LT 1 S Soap Suds;http://www.giant-bicycles.com/go/?c=UK&axid=9059004;2099;20,00;1224.42;1;Liv;Intrigue LT 1;;Bike;MTB DS;Women's;2024;9059004;;24intriguelt1;1224,42;1224,42;1224,42
"9059004105";M;Soap Suds;"4711291008014";;Intrigue LT 1 M Soap Suds;http://www.giant-bicycles.com/go/?c=UK&axid=9059004;2099;20,00;1224.42;1;Liv;Intrigue LT 1;;Bike;MTB DS;Women's;2024;9059004;;24intriguelt1;1224,42;1224,42;1224,42
"9059004107";L;Soap Suds;"4711291008021";;Intrigue LT 1 L Soap Suds;http://www.giant-bicycles.com/go/?c=UK&axid=9059004;2099;20,00;1224.42;1;Liv;Intrigue LT 1;;Bike;MTB DS;Women's;2024;9059004;;24intriguelt1;1224,42;1224,42;1224,42
"9059005103";XS;Raw Carbon;"4711291008045";;Intrigue LT Advanced 1 XS Raw Carbon;http://www.giant-bicycles.com/go/?c=UK&axid=9059005;4199;20,00;2449.42;1;Liv;Intrigue LT Advanced 1;;Bike;MTB DS;Women's;2024;9059005;;24intrigueltadv1;2449,42;2449,42;2449,42
"9059005104";S;Raw Carbon;"4711291008052";;Intrigue LT Advanced 1 S Raw Carbon;http://www.giant-bicycles.com/go/?c=UK&axid=9059005;4199;20,00;2449.42;1;Liv;Intrigue LT Advanced 1;;Bike;MTB DS;Women's;2024;9059005;;24intrigueltadv1;2449,42;2449,42;2449,42
"9059005105";M;Raw Carbon;"4711291008069";;Intrigue LT Advanced 1 M Raw Carbon;http://www.giant-bicycles.com/go/?c=UK&axid=9059005;4199;20,00;2449.42;1;Liv;Intrigue LT Advanced 1;;Bike;MTB DS;Women's;2024;9059005;;24intrigueltadv1;2449,42;2449,42;2449,42
"9059005107";L;Raw Carbon;"4711291008076";;Intrigue LT Advanced 1 L Raw Carbon;http://www.giant-bicycles.com/go/?c=UK&axid=9059005;4199;20,00;2449.42;1;Liv;Intrigue LT Advanced 1;;Bike;MTB DS;Women's;2024;9059005;;24intrigueltadv1;2449,42;2449,42;2449,42
"9059007103";XS;Black Diamond;"4711291008144";;Intrigue X 1 XS Black Diamond;http://www.giant-bicycles.com/go/?c=UK&axid=9059007;3999;20,00;3332.5;1;Liv;Intrigue X 1;;Bike;MTB DS;Women's;2024;9059007;;24intriguex1;2499,38;1999,50;1999,50
